Date,Open,High,Low,Close,Volume
25-Mar-14,"1,859.48","1,871.87","1,855.96","1,865.62","491,561,997"
24-Mar-14,"1,867.67","1,873.34","1,849.69","1,857.44","588,008,930"
21-Mar-14,"1,874.53","1,883.97","1,863.46","1,866.52","1,546,978,295"
20-Mar-14,"1,860.09","1,873.49","1,854.63","1,872.01","467,186,484"
19-Mar-14,"1,872.25","1,874.14","1,850.35","1,860.77","499,477,479"
18-Mar-14,"1,858.92","1,873.76","1,858.92","1,872.25","408,703,209"
17-Mar-14,"1,842.81","1,862.30","1,842.81","1,858.83","452,592,693"
14-Mar-14,"1,845.07","1,852.44","1,839.57","1,841.13","491,443,762"
13-Mar-14,"1,869.06","1,874.40","1,841.86","1,846.34","512,753,125"
12-Mar-14,"1,866.15","1,868.38","1,854.38","1,868.20","449,370,547"
11-Mar-14,"1,878.26","1,882.35","1,863.88","1,867.63","442,986,543"
10-Mar-14,"1,877.86","1,877.87","1,867.04","1,877.17","430,738,722"
7-Mar-14,"1,878.52","1,883.57","1,870.56","1,878.04","497,040,706"
6-Mar-14,"1,874.18","1,881.94","1,874.18","1,877.03","498,566,077"
5-Mar-14,"1,874.05","1,876.53","1,871.11","1,873.81","482,066,998"
4-Mar-14,"1,849.23","1,876.23","1,849.23","1,873.91","544,441,906"
3-Mar-14,"1,857.68","1,857.68","1,834.44","1,845.73","498,458,211"
28-Feb-14,"1,855.12","1,867.92","1,847.67","1,859.45","716,526,988"
27-Feb-14,"1,844.90","1,854.53","1,841.13","1,854.29","506,493,789"
26-Feb-14,"1,845.79","1,852.65","1,840.66","1,845.16","493,821,506"
25-Feb-14,"1,847.66","1,852.91","1,840.19","1,845.12","498,266,385"
24-Feb-14,"1,836.78","1,858.71","1,836.78","1,847.61","694,457,178"
21-Feb-14,"1,841.07","1,846.13","1,835.60","1,836.25","673,576,385"
20-Feb-14,"1,829.24","1,842.79","1,824.58","1,839.78","512,917,477"
19-Feb-14,"1,838.90","1,847.50","1,826.99","1,828.75","516,752,864"
18-Feb-14,"1,839.03","1,842.87","1,835.01","1,840.76","538,004,458"
14-Feb-14,"1,828.46","1,841.65","1,825.59","1,838.63","488,468,773"
13-Feb-14,"1,814.82","1,830.25","1,809.22","1,829.83","534,755,356"
12-Feb-14,"1,820.12","1,826.55","1,815.97","1,819.26","483,526,499"
11-Feb-14,"1,800.45","1,823.54","1,800.41","1,819.75","532,935,315"
10-Feb-14,"1,796.20","1,799.94","1,791.83","1,799.84","485,826,474"
7-Feb-14,"1,776.01","1,798.03","1,776.01","1,797.02","589,310,959"
6-Feb-14,"1,752.99","1,774.06","1,752.99","1,773.43","561,418,384"
5-Feb-14,"1,753.38","1,755.79","1,737.92","1,751.64","578,631,983"
4-Feb-14,"1,743.82","1,758.73","1,743.82","1,755.20","620,707,857"
3-Feb-14,"1,782.68","1,784.83","1,739.66","1,741.89","744,277,160"
31-Jan-14,"1,790.88","1,793.88","1,772.26","1,782.59","755,380,061"
30-Jan-14,"1,777.17","1,798.77","1,777.17","1,794.19","545,041,082"
29-Jan-14,"1,790.15","1,790.15","1,770.45","1,774.20","601,114,889"
28-Jan-14,"1,783.00","1,793.87","1,779.49","1,792.50","494,782,437"
27-Jan-14,"1,791.03","1,795.98","1,772.88","1,781.56","631,898,883"
24-Jan-14,"1,826.96","1,826.96","1,790.29","1,790.29","711,185,331"
23-Jan-14,"1,842.29","1,842.29","1,820.06","1,828.46","581,097,348"
22-Jan-14,"1,844.71","1,846.87","1,840.88","1,844.86","500,007,322"
21-Jan-14,"1,841.05","1,849.31","1,832.38","1,843.80","594,305,066"
17-Jan-14,"1,844.23","1,846.04","1,835.23","1,838.70","806,647,919"
16-Jan-14,"1,847.99","1,847.99","1,840.30","1,845.89","473,037,269"
15-Jan-14,"1,840.52","1,850.84","1,840.52","1,848.38","556,881,209"
14-Jan-14,"1,821.36","1,839.26","1,821.36","1,838.88","510,487,384"
13-Jan-14,"1,841.26","1,843.45","1,815.52","1,819.20","574,069,139"
10-Jan-14,"1,840.06","1,843.15","1,832.43","1,842.37","486,021,929"
9-Jan-14,"1,839.00","1,843.23","1,830.38","1,838.13","520,632,513"
8-Jan-14,"1,837.90","1,840.02","1,831.40","1,837.49","576,758,133"
7-Jan-14,"1,828.71","1,840.10","1,828.71","1,837.88","496,528,166"
6-Jan-14,"1,832.31","1,837.16","1,823.73","1,826.77","491,156,690"
3-Jan-14,"1,833.21","1,838.24","1,829.13","1,831.37","387,737,913"
2-Jan-14,"1,845.86","1,845.86","1,827.74","1,831.98","446,076,890"
31-Dec-13,"1,842.61","1,849.44","1,842.41","1,848.36","393,922,036"
30-Dec-13,"1,841.47","1,842.47","1,838.77","1,841.07","301,816,771"
27-Dec-13,"1,842.97","1,844.89","1,839.81","1,841.40","269,984,856"
26-Dec-13,"1,834.96","1,842.84","1,834.96","1,842.02","293,273,352"
24-Dec-13,"1,828.02","1,833.32","1,828.02","1,833.32","183,931,624"
23-Dec-13,"1,822.92","1,829.75","1,822.92","1,827.99","433,647,344"
20-Dec-13,"1,810.39","1,823.75","1,810.25","1,818.32","1,387,107,453"
19-Dec-13,"1,809.00","1,810.88","1,801.35","1,809.60","510,586,651"
18-Dec-13,"1,781.46","1,811.08","1,767.99","1,810.65","690,180,365"
17-Dec-13,"1,786.47","1,786.77","1,777.05","1,781.00","506,318,970"
16-Dec-13,"1,777.48","1,792.22","1,777.48","1,786.54","529,194,432"
13-Dec-13,"1,777.98","1,780.92","1,772.45","1,775.32","440,291,152"
12-Dec-13,"1,781.71","1,782.99","1,772.28","1,775.50","516,063,303"
11-Dec-13,"1,802.76","1,802.97","1,780.09","1,782.22","545,718,357"
10-Dec-13,"1,807.60","1,808.52","1,801.75","1,802.62","464,118,242"
9-Dec-13,"1,806.21","1,811.52","1,806.21","1,808.37","485,615,305"
6-Dec-13,"1,788.36","1,806.04","1,788.36","1,805.09","499,811,717"
5-Dec-13,"1,792.82","1,792.82","1,783.38","1,785.03","556,844,304"
4-Dec-13,"1,793.15","1,799.80","1,779.09","1,792.81","573,025,413"
3-Dec-13,"1,800.10","1,800.10","1,787.85","1,795.15","525,408,260"
2-Dec-13,"1,806.55","1,810.02","1,798.60","1,800.90","461,947,164"
29-Nov-13,"1,808.69","1,813.55","1,803.98","1,805.81","353,098,311"
27-Nov-13,"1,803.48","1,808.27","1,802.77","1,807.23","372,649,677"
26-Nov-13,"1,802.87","1,808.42","1,800.77","1,802.75","558,535,052"
25-Nov-13,"1,806.33","1,808.10","1,800.58","1,802.48","471,349,504"
22-Nov-13,"1,797.21","1,804.84","1,794.70","1,804.76","439,915,212"
21-Nov-13,"1,783.52","1,797.16","1,783.52","1,795.85","479,361,861"
20-Nov-13,"1,789.59","1,795.73","1,777.23","1,781.37","461,741,485"
19-Nov-13,"1,790.79","1,795.51","1,784.72","1,787.87","459,569,249"
18-Nov-13,"1,798.82","1,802.33","1,788.00","1,791.53","482,498,124"
15-Nov-13,"1,790.66","1,798.22","1,790.66","1,798.18","656,776,434"
14-Nov-13,"1,782.75","1,791.53","1,780.22","1,790.62","509,930,739"
13-Nov-13,"1,764.37","1,782.00","1,760.64","1,782.00","505,308,686"
12-Nov-13,"1,769.51","1,771.78","1,762.29","1,767.69","444,458,294"
11-Nov-13,"1,769.96","1,773.44","1,767.85","1,771.89","376,761,682"
8-Nov-13,"1,748.37","1,770.78","1,747.63","1,770.61","564,637,206"
7-Nov-13,"1,770.74","1,774.54","1,746.20","1,747.15","590,009,364"
6-Nov-13,"1,765.00","1,773.74","1,764.40","1,770.49","492,661,917"
5-Nov-13,"1,765.67","1,767.03","1,755.76","1,762.97","477,732,529"
4-Nov-13,"1,763.40","1,768.78","1,761.56","1,767.93","420,024,234"
1-Nov-13,"1,758.70","1,765.67","1,752.70","1,761.64","538,311,992"
31-Oct-13,"1,763.24","1,768.53","1,755.72","1,756.54","624,290,933"
30-Oct-13,"1,772.27","1,775.22","1,757.24","1,763.31","469,583,982"
29-Oct-13,"1,762.93","1,772.09","1,762.93","1,771.95","479,777,414"
28-Oct-13,"1,759.42","1,764.99","1,757.67","1,762.11","564,005,006"
25-Oct-13,"1,756.01","1,759.82","1,752.45","1,759.77","528,512,452"
24-Oct-13,"1,747.48","1,753.94","1,745.50","1,752.07","512,871,213"
23-Oct-13,"1,752.27","1,752.27","1,740.50","1,746.38","520,475,057"
22-Oct-13,"1,746.48","1,759.33","1,746.48","1,754.67","556,149,959"
21-Oct-13,"1,745.20","1,747.79","1,740.67","1,744.66","484,953,359"
18-Oct-13,"1,736.72","1,745.31","1,735.74","1,744.50","685,297,196"
17-Oct-13,"1,720.17","1,733.45","1,714.12","1,733.15","522,976,965"
16-Oct-13,"1,700.49","1,721.76","1,700.49","1,721.54","507,676,510"
15-Oct-13,"1,709.17","1,711.57","1,695.93","1,698.06","499,721,523"
14-Oct-13,"1,699.86","1,711.03","1,692.13","1,710.14","410,558,923"
11-Oct-13,"1,691.09","1,703.44","1,688.52","1,703.20","470,002,109"
10-Oct-13,"1,660.88","1,692.56","1,660.88","1,692.56","533,384,858"
9-Oct-13,"1,656.99","1,662.47","1,646.47","1,656.40","548,555,844"
8-Oct-13,"1,676.22","1,676.79","1,655.03","1,655.45","537,021,222"
7-Oct-13,"1,687.15","1,687.15","1,674.70","1,676.12","413,591,458"
4-Oct-13,"1,678.79","1,691.94","1,677.33","1,690.50","421,107,853"
3-Oct-13,"1,692.35","1,692.35","1,670.36","1,678.66","482,093,933"
2-Oct-13,"1,691.90","1,693.87","1,680.34","1,693.87","467,281,473"
1-Oct-13,"1,682.41","1,696.55","1,682.07","1,695.00","440,246,050"
30-Sep-13,"1,687.26","1,687.26","1,674.99","1,681.55","605,954,775"
27-Sep-13,"1,695.52","1,695.52","1,687.11","1,691.75","464,569,001"
26-Sep-13,"1,694.05","1,703.85","1,693.11","1,698.67","408,875,905"
25-Sep-13,"1,698.02","1,701.71","1,691.88","1,692.77","460,818,212"
24-Sep-13,"1,702.60","1,707.63","1,694.90","1,697.42","489,428,674"
23-Sep-13,"1,711.44","1,711.44","1,697.10","1,701.84","501,457,903"
20-Sep-13,"1,722.44","1,725.23","1,708.89","1,709.91","1,373,852,050"
19-Sep-13,"1,727.34","1,729.86","1,720.20","1,722.34","504,375,140"
18-Sep-13,"1,705.74","1,729.44","1,700.35","1,725.52","568,125,672"
17-Sep-13,"1,697.73","1,705.52","1,697.73","1,704.76","416,785,188"
16-Sep-13,"1,691.70","1,704.95","1,691.70","1,697.60","446,946,320"
13-Sep-13,"1,685.04","1,688.73","1,682.22","1,687.99","384,106,749"
12-Sep-13,"1,689.21","1,689.97","1,681.96","1,683.42","441,994,478"
11-Sep-13,"1,681.04","1,689.13","1,678.70","1,689.13","476,835,988"
10-Sep-13,"1,674.32","1,684.09","1,674.32","1,683.99","489,085,437"
9-Sep-13,"1,656.85","1,672.40","1,656.85","1,671.71","423,765,635"
6-Sep-13,"1,657.44","1,664.83","1,640.62","1,655.17","484,449,018"
5-Sep-13,"1,653.28","1,659.17","1,653.07","1,655.08","428,637,954"
4-Sep-13,"1,640.72","1,655.72","1,637.41","1,653.08","524,195,755"
3-Sep-13,"1,635.95","1,651.35","1,633.41","1,639.77","513,959,942"
30-Aug-13,"1,638.89","1,640.08","1,628.05","1,632.97","531,583,597"
29-Aug-13,"1,633.50","1,646.41","1,630.88","1,638.17","378,212,498"
28-Aug-13,"1,630.25","1,641.18","1,627.47","1,634.96","430,462,905"
27-Aug-13,"1,652.54","1,652.54","1,629.05","1,630.48","494,832,183"
26-Aug-13,"1,664.29","1,669.51","1,656.02","1,656.78","409,042,111"
23-Aug-13,"1,659.92","1,664.85","1,654.81","1,663.50","444,289,986"
22-Aug-13,"1,645.03","1,659.55","1,645.03","1,656.96","623,231,864"
21-Aug-13,"1,650.66","1,656.99","1,639.43","1,642.80","473,475,362"
20-Aug-13,"1,646.81","1,658.92","1,646.08","1,652.35","428,046,238"
19-Aug-13,"1,655.25","1,659.18","1,645.84","1,646.06","433,606,609"
16-Aug-13,"1,661.22","1,663.60","1,652.61","1,655.83","639,131,548"
15-Aug-13,"1,679.61","1,679.61","1,658.59","1,661.32","499,350,550"
14-Aug-13,"1,693.88","1,695.52","1,684.83","1,685.39","409,585,650"
13-Aug-13,"1,690.65","1,696.81","1,682.62","1,694.16","402,378,943"
12-Aug-13,"1,688.37","1,691.49","1,683.35","1,689.47","369,592,978"
9-Aug-13,"1,696.10","1,699.42","1,686.02","1,691.42","403,394,822"
8-Aug-13,"1,693.35","1,700.18","1,688.38","1,697.48","446,999,022"
7-Aug-13,"1,695.30","1,695.30","1,684.91","1,690.91","438,513,092"
6-Aug-13,"1,705.79","1,705.79","1,693.29","1,697.37","446,352,879"
5-Aug-13,"1,708.01","1,709.24","1,703.55","1,707.14","363,477,505"
2-Aug-13,"1,706.10","1,709.67","1,700.68","1,709.67","494,195,191"
1-Aug-13,"1,689.42","1,707.85","1,689.42","1,706.87","520,234,621"
31-Jul-13,"1,687.76","1,698.43","1,684.94","1,685.73","649,043,003"
30-Jul-13,"1,687.92","1,693.19","1,682.42","1,685.96","492,159,537"
29-Jul-13,"1,690.32","1,690.92","1,681.86","1,685.33","411,188,572"
26-Jul-13,"1,687.31","1,691.85","1,676.03","1,691.65","457,342,462"
25-Jul-13,"1,685.21","1,690.94","1,680.07","1,690.25","501,448,525"
24-Jul-13,"1,696.06","1,698.38","1,682.57","1,685.94","513,599,098"
23-Jul-13,"1,696.63","1,698.78","1,691.13","1,692.39","438,286,642"
22-Jul-13,"1,694.41","1,697.61","1,690.67","1,695.53","465,020,227"
19-Jul-13,"1,686.15","1,692.09","1,684.08","1,692.09","754,883,734"
18-Jul-13,"1,681.05","1,693.12","1,681.05","1,689.37","510,857,380"
17-Jul-13,"1,677.91","1,684.75","1,677.91","1,680.91","497,826,157"
16-Jul-13,"1,682.70","1,683.73","1,671.84","1,676.26","453,247,031"
15-Jul-13,"1,679.59","1,684.51","1,677.89","1,682.50","414,407,779"
12-Jul-13,"1,675.26","1,680.19","1,672.33","1,680.19","575,988,207"
11-Jul-13,"1,657.41","1,676.63","1,657.41","1,675.02","554,747,454"
10-Jul-13,"1,651.56","1,657.92","1,647.66","1,652.62","498,099,259"
9-Jul-13,"1,642.89","1,654.18","1,642.89","1,652.32","507,487,363"
8-Jul-13,"1,634.20","1,644.68","1,634.20","1,640.46","734,963,287"
5-Jul-13,"1,618.65","1,632.07","1,614.71","1,631.89","422,677,488"
3-Jul-13,"1,611.48","1,618.97","1,604.57","1,615.41","299,429,447"
2-Jul-13,"1,614.29","1,624.26","1,606.77","1,614.08","520,740,703"
1-Jul-13,"1,609.78","1,626.61","1,609.78","1,614.96","518,229,450"
28-Jun-13,"1,611.12","1,615.94","1,601.06","1,606.28","1,063,673,872"
27-Jun-13,"1,606.44","1,620.07","1,606.44","1,613.20","510,156,894"
26-Jun-13,"1,592.27","1,606.83","1,592.27","1,603.26","559,626,294"
25-Jun-13,"1,577.52","1,593.79","1,577.09","1,588.03","591,516,776"
24-Jun-13,"1,588.77","1,588.77","1,560.33","1,573.09","670,781,960"
21-Jun-13,"1,588.62","1,599.19","1,577.70","1,592.43","1,507,584,988"
20-Jun-13,"1,624.62","1,624.62","1,584.32","1,588.19","768,032,499"
19-Jun-13,"1,651.83","1,652.45","1,628.91","1,628.93","555,541,474"
18-Jun-13,"1,639.77","1,654.19","1,639.77","1,651.81","461,272,711"
17-Jun-13,"1,630.64","1,646.50","1,630.34","1,639.04","510,038,539"
14-Jun-13,"1,635.52","1,640.80","1,623.96","1,626.73","449,329,656"
13-Jun-13,"1,612.15","1,639.25","1,608.07","1,636.36","501,745,992"
12-Jun-13,"1,629.94","1,637.71","1,610.92","1,612.52","488,081,341"
11-Jun-13,"1,638.64","1,640.13","1,622.92","1,626.13","487,178,556"
10-Jun-13,"1,644.67","1,648.69","1,639.26","1,642.81","434,288,257"
7-Jun-13,"1,625.27","1,644.40","1,625.27","1,643.38","576,780,513"
6-Jun-13,"1,609.29","1,622.56","1,598.23","1,622.56","603,290,950"
5-Jun-13,"1,629.05","1,629.31","1,607.09","1,608.90","563,821,166"
4-Jun-13,"1,640.73","1,646.53","1,623.62","1,631.38","558,108,009"
3-Jun-13,"1,631.71","1,640.42","1,622.72","1,640.42","601,528,209"
31-May-13,"1,652.13","1,658.99","1,630.74","1,630.74","856,567,862"
30-May-13,"1,649.14","1,661.91","1,648.61","1,654.41","516,664,062"
29-May-13,"1,656.57","1,656.57","1,640.05","1,648.36","497,996,151"
28-May-13,"1,652.63","1,674.21","1,652.63","1,660.06","541,921,649"
24-May-13,"1,646.67","1,649.78","1,636.88","1,649.60","438,657,692"
23-May-13,"1,651.62","1,655.50","1,636.42","1,650.51","593,566,635"
22-May-13,"1,669.39","1,687.18","1,648.86","1,655.35","671,305,164"
21-May-13,"1,666.20","1,674.93","1,662.67","1,669.16","502,430,237"
20-May-13,"1,665.71","1,672.84","1,663.52","1,666.29","476,358,866"
17-May-13,"1,652.45","1,667.47","1,652.45","1,667.47","706,870,623"
16-May-13,"1,658.07","1,660.51","1,648.60","1,650.47","548,320,441"
15-May-13,"1,649.13","1,661.49","1,646.68","1,658.78","528,246,126"
14-May-13,"1,633.75","1,651.10","1,633.75","1,650.34","518,094,775"
13-May-13,"1,632.10","1,636.00","1,626.74","1,633.77","442,421,814"
10-May-13,"1,626.69","1,633.70","1,623.71","1,633.70","463,329,504"
9-May-13,"1,632.69","1,635.01","1,623.09","1,626.67","474,292,547"
8-May-13,"1,625.95","1,632.78","1,622.70","1,632.69","497,363,362"
7-May-13,"1,617.55","1,626.03","1,616.64","1,625.96","468,629,681"
6-May-13,"1,614.40","1,619.77","1,614.21","1,617.50","469,344,916"
3-May-13,"1,597.60","1,618.46","1,597.60","1,614.42","519,254,290"
2-May-13,"1,582.77","1,598.60","1,582.77","1,597.59","457,002,297"
1-May-13,"1,597.55","1,597.55","1,581.28","1,582.70","506,555,141"
30-Apr-13,"1,593.58","1,597.57","1,586.50","1,597.57","669,424,591"
29-Apr-13,"1,582.34","1,596.65","1,582.34","1,593.61","445,706,449"
26-Apr-13,"1,585.16","1,585.78","1,577.56","1,582.24","543,973,868"
25-Apr-13,"1,578.93","1,592.64","1,578.93","1,585.16","577,887,141"
24-Apr-13,"1,578.78","1,583.00","1,575.80","1,578.79","562,507,741"
23-Apr-13,"1,562.50","1,579.58","1,562.50","1,578.78","540,531,533"
22-Apr-13,"1,555.25","1,565.55","1,548.19","1,562.50","509,229,661"
19-Apr-13,"1,541.61","1,555.89","1,539.40","1,555.25","779,256,975"
18-Apr-13,"1,552.03","1,554.38","1,536.03","1,541.61","615,946,809"
17-Apr-13,"1,574.57","1,574.57","1,543.69","1,552.01","673,253,748"
16-Apr-13,"1,552.36","1,575.35","1,552.36","1,574.57","548,572,474"
15-Apr-13,"1,588.84","1,588.84","1,552.28","1,552.36","703,753,977"
12-Apr-13,"1,593.30","1,593.30","1,579.97","1,588.85","529,328,351"
11-Apr-13,"1,587.73","1,597.35","1,586.17","1,593.37","521,191,405"
10-Apr-13,"1,568.61","1,589.07","1,568.61","1,587.73","510,781,746"
9-Apr-13,"1,563.11","1,573.89","1,560.92","1,568.61","511,134,163"
8-Apr-13,"1,553.26","1,563.07","1,548.63","1,563.07","448,688,780"
5-Apr-13,"1,559.98","1,559.98","1,539.50","1,553.28","547,925,571"
4-Apr-13,"1,553.69","1,562.60","1,552.52","1,559.98","471,727,792"
3-Apr-13,"1,570.25","1,571.47","1,549.80","1,553.69","576,828,085"
2-Apr-13,"1,562.17","1,573.66","1,562.17","1,570.25","462,829,254"
1-Apr-13,"1,569.18","1,570.57","1,558.47","1,562.17","413,574,633"
28-Mar-13,"1,562.86","1,570.28","1,561.08","1,569.19","661,078,345"
27-Mar-13,"1,563.75","1,564.07","1,551.90","1,562.85","407,533,906"
26-Mar-13,"1,551.69","1,563.95","1,551.69","1,563.77","404,453,361"
25-Mar-13,"1,556.89","1,564.91","1,546.22","1,551.69","522,845,791"
22-Mar-13,"1,545.90","1,557.74","1,545.90","1,556.89","491,219,513"
21-Mar-13,"1,558.71","1,558.71","1,543.55","1,545.80","505,315,227"
20-Mar-13,"1,548.34","1,561.56","1,548.34","1,558.71","499,141,513"
19-Mar-13,"1,552.10","1,557.25","1,538.57","1,548.34","535,005,762"
18-Mar-13,"1,560.70","1,560.70","1,545.13","1,552.10","495,349,239"
15-Mar-13,"1,563.21","1,563.62","1,555.74","1,560.70","1,426,617,664"
14-Mar-13,"1,554.52","1,563.32","1,554.52","1,563.23","494,834,440"
13-Mar-13,"1,552.48","1,556.39","1,548.25","1,554.52","409,149,242"
12-Mar-13,"1,556.22","1,556.77","1,548.24","1,552.48","457,795,472"
11-Mar-13,"1,551.15","1,556.27","1,547.36","1,556.22","437,760,770"
8-Mar-13,"1,544.26","1,552.48","1,542.94","1,551.18","479,459,646"
7-Mar-13,"1,541.46","1,545.78","1,541.46","1,544.26","489,028,320"
6-Mar-13,"1,539.79","1,545.25","1,538.11","1,541.46","490,727,321"
5-Mar-13,"1,525.20","1,543.47","1,525.20","1,539.79","499,572,045"
4-Mar-13,"1,518.20","1,525.27","1,512.29","1,525.20","490,188,027"
1-Mar-13,"1,514.68","1,519.99","1,501.48","1,518.20","522,709,592"
28-Feb-13,"1,515.99","1,525.34","1,514.46","1,514.68","735,425,945"
27-Feb-13,"1,496.94","1,520.08","1,494.88","1,515.99","479,813,638"
26-Feb-13,"1,487.85","1,498.99","1,485.01","1,496.94","569,354,036"
25-Feb-13,"1,515.60","1,525.84","1,487.85","1,487.85","627,165,719"
22-Feb-13,"1,502.42","1,515.64","1,502.42","1,515.60","505,050,008"
21-Feb-13,"1,511.95","1,511.95","1,497.29","1,502.42","588,934,800"
20-Feb-13,"1,530.94","1,530.94","1,511.41","1,511.95","583,104,244"
19-Feb-13,"1,519.79","1,530.94","1,519.79","1,530.94","558,582,520"
15-Feb-13,"1,521.38","1,524.24","1,514.14","1,519.79","802,927,921"
14-Feb-13,"1,520.33","1,523.14","1,514.02","1,521.38","524,251,240"
13-Feb-13,"1,519.43","1,524.69","1,515.93","1,520.33","495,489,859"
12-Feb-13,"1,517.01","1,522.29","1,515.61","1,519.43","469,782,616"
11-Feb-13,"1,517.93","1,518.31","1,513.61","1,517.01","382,890,820"
8-Feb-13,"1,509.39","1,518.31","1,509.39","1,517.93","459,823,897"
7-Feb-13,"1,512.12","1,512.90","1,498.49","1,509.39","534,511,492"
6-Feb-13,"1,511.29","1,512.53","1,504.71","1,512.12","543,812,172"
5-Feb-13,"1,495.71","1,514.96","1,495.71","1,511.29","576,457,137"
4-Feb-13,"1,513.17","1,513.17","1,495.02","1,495.71","566,862,215"
1-Feb-13,"1,498.11","1,514.41","1,498.11","1,513.17","576,498,951"
31-Jan-13,"1,501.96","1,504.19","1,496.76","1,498.11","712,668,320"
30-Jan-13,"1,507.84","1,509.94","1,500.11","1,501.96","541,017,798"
29-Jan-13,"1,500.18","1,509.35","1,498.09","1,507.84","562,427,253"
28-Jan-13,"1,502.96","1,503.23","1,496.33","1,500.18","502,845,373"
25-Jan-13,"1,494.82","1,503.26","1,494.82","1,502.96","559,070,252"
24-Jan-13,"1,494.81","1,502.27","1,489.46","1,494.82","543,482,843"
23-Jan-13,"1,492.56","1,496.13","1,489.90","1,494.81","479,226,746"
22-Jan-13,"1,485.98","1,492.56","1,481.16","1,492.56","559,020,611"
18-Jan-13,"1,480.95","1,485.98","1,475.81","1,485.98","920,956,704"
17-Jan-13,"1,472.63","1,485.16","1,472.63","1,480.94","591,465,247"
16-Jan-13,"1,472.33","1,473.96","1,467.60","1,472.63","485,848,013"
15-Jan-13,"1,470.67","1,473.31","1,463.76","1,472.34","470,708,692"
14-Jan-13,"1,472.05","1,472.05","1,465.69","1,470.68","480,688,321"
11-Jan-13,"1,472.12","1,472.75","1,467.58","1,472.05","470,769,450"
10-Jan-13,"1,461.02","1,472.30","1,461.02","1,472.12","544,221,628"
9-Jan-13,"1,457.15","1,464.73","1,457.15","1,461.02","489,881,032"
8-Jan-13,"1,461.89","1,461.89","1,451.64","1,457.15","532,588,001"
7-Jan-13,"1,466.47","1,466.47","1,456.62","1,461.89","471,486,310"
4-Jan-13,"1,459.37","1,467.94","1,458.99","1,466.47","489,371,018"
3-Jan-13,"1,462.42","1,465.47","1,455.53","1,459.37","561,263,889"
2-Jan-13,"1,426.19","1,462.43","1,426.19","1,462.42","665,146,596"
31-Dec-12,"1,402.43","1,426.74","1,398.11","1,426.19","585,218,638"
28-Dec-12,"1,418.10","1,418.10","1,401.58","1,402.43","397,520,580"
27-Dec-12,"1,419.83","1,422.80","1,401.80","1,418.10","434,249,823"
26-Dec-12,"1,426.66","1,429.42","1,416.43","1,419.83","355,821,215"
24-Dec-12,"1,430.15","1,430.15","1,424.66","1,426.66","218,666,772"
21-Dec-12,"1,443.67","1,443.67","1,422.58","1,430.15","1,514,501,882"
20-Dec-12,"1,435.81","1,443.70","1,432.82","1,443.69","511,447,268"
19-Dec-12,"1,446.79","1,447.75","1,435.80","1,435.81","569,536,867"
18-Dec-12,"1,430.47","1,448.00","1,430.47","1,446.79","642,268,901"
17-Dec-12,"1,413.54","1,430.67","1,413.54","1,430.36","572,655,469"
14-Dec-12,"1,419.45","1,419.45","1,411.88","1,413.58","517,488,402"
13-Dec-12,"1,428.48","1,431.36","1,416.00","1,419.45","506,508,961"
12-Dec-12,"1,427.84","1,438.59","1,426.76","1,428.48","550,927,260"
11-Dec-12,"1,418.55","1,434.27","1,418.55","1,427.84","574,978,684"
10-Dec-12,"1,418.07","1,421.64","1,415.64","1,418.55","468,455,866"
7-Dec-12,"1,413.95","1,420.34","1,410.90","1,418.07","471,402,175"
6-Dec-12,"1,409.43","1,413.95","1,405.93","1,413.94","502,934,878"
5-Dec-12,"1,407.05","1,415.56","1,398.23","1,409.28","610,203,520"
4-Dec-12,"1,409.46","1,413.14","1,403.65","1,407.05","534,149,838"
3-Dec-12,"1,416.34","1,423.73","1,408.46","1,409.46","517,130,581"
30-Nov-12,"1,415.95","1,418.86","1,411.63","1,416.18","836,942,757"
29-Nov-12,"1,409.96","1,419.70","1,409.04","1,415.95","509,860,077"
28-Nov-12,"1,398.77","1,410.31","1,385.43","1,409.93","552,197,619"
27-Nov-12,"1,406.29","1,409.01","1,398.03","1,398.94","527,017,551"
26-Nov-12,"1,409.15","1,409.15","1,397.68","1,406.29","505,032,802"
23-Nov-12,"1,391.03","1,409.16","1,391.03","1,409.15","242,179,185"
21-Nov-12,"1,387.79","1,391.25","1,386.39","1,391.03","392,239,769"
20-Nov-12,"1,386.82","1,389.77","1,377.04","1,387.81","508,090,326"
19-Nov-12,"1,359.88","1,386.89","1,359.88","1,386.89","563,440,897"
16-Nov-12,"1,353.36","1,362.03","1,343.35","1,359.88","842,559,422"
15-Nov-12,"1,355.41","1,360.62","1,348.05","1,353.33","602,714,906"
14-Nov-12,"1,374.64","1,380.13","1,352.50","1,355.49","659,656,333"
13-Nov-12,"1,380.03","1,388.81","1,371.39","1,374.53","551,632,267"
12-Nov-12,"1,379.86","1,384.87","1,377.19","1,380.03","282,625,115"
9-Nov-12,"1,377.55","1,391.39","1,373.03","1,379.85","575,874,033"
8-Nov-12,"1,394.53","1,401.23","1,377.51","1,377.51","612,832,891"
7-Nov-12,"1,428.27","1,428.27","1,388.14","1,394.53","692,222,492"
6-Nov-12,"1,417.26","1,433.38","1,417.26","1,428.39","542,763,083"
5-Nov-12,"1,414.20","1,419.90","1,408.13","1,417.26","459,314,757"
2-Nov-12,"1,427.59","1,434.27","1,412.91","1,414.20","607,515,078"
1-Nov-12,"1,412.20","1,428.35","1,412.20","1,427.59","599,183,333"
